Restaurant ID,Restaurant Name,Menu Item,Description,Price,Link,Calories,Protein (g),Fat (g),Carbs (g)
3,KUSINA BATANGAN,Tokwat Manok,2 cups of rice are given,AED 32,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP, 650,45,30,60
3,KUSINA BATANGAN,Fried Tilapia,2 cups of rice are given,AED 28,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP, 800,30,40,80
3,KUSINA BATANGAN,Inihaw Na Pusit,Grilled Squid with rice,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP, 600,40,20,40
3,KUSINA BATANGAN,Inihaw Na Bangus,Grilled Milk fish with rice,AED 32,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP, 700,50,30,30
3,KUSINA BATANGAN,Inihaw Na Tilapia,Grilled Tilapia with rice,AED 32,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP, 650,45,25,50
3,KUSINA BATANGAN,Hotsilog,"Pan fried hot dog, egg and garlic fried rice",AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP, 700,25,35,70
3,KUSINA BATANGAN,Chicksilog,"Fried chicken, egg and garlic fried rice",AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP, 750,40,30,60.
3,KUSINA BATANGAN,Tocilog,"sweetened chicken, egg and garlic fried rice",AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,450,25,15,60
3,KUSINA BATANGAN,Tapsilog,"Marinated thinly sliced US grade beef, egg and garlic fried rice",AED 24,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,600,30,25,45
3,KUSINA BATANGAN,Embosilog,"Sausages, egg and garlic fried rice",AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,500,20,30,35
3,KUSINA BATANGAN,Torsilog,"Eggplant omelet, egg and garlic fried rice",AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,350,10,10,40
3,KUSINA BATANGAN,Kwek Kwek,Fried orange quail eggs,AED 15,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,200,12,14,6
3,KUSINA BATANGAN,Calamares,"Calamares, or fried squid rings.",AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,300,15,20,20
3,KUSINA BATANGAN,Dynamite,spicy flavor combination.,AED 15,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,150,1,10,25
3,KUSINA BATANGAN,Fresh Lumpia,Vegetable wrapper,AED 18,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,400,15,10,60
3,KUSINA BATANGAN,Chopseuy With Fish,Stir fried vegetable dish with rice,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,350,10,10,60
3,KUSINA BATANGAN,Ampalaya With Fish,Bitter melon with egg and rice,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,237,20,7,23
3,KUSINA BATANGAN,Leche Flan,Currently sold out,AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,322,6,12,32
3,KUSINA BATANGAN,Iced Tea,Freshly brewed and sweetened to perfection for the ultimate drink for hot summer days,AED 9,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,49,0,0,13
3,KUSINA BATANGAN,Coca-Cola,Carbonated soft drink,AED 7,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,140,0,0,39
3,KUSINA BATANGAN,Fanta Orange,Carbonated soft drink,AED 7,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,160,0,0,42
3,KUSINA BATANGAN,Sprite,Non-caffeinated soft drink,AED 7,https://deliveroo.ae/menu/Abu Dhabi/al-danah/kusina-afandina-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,140,0,0,38
4,Café Bateel ,French Baguette Levain,Classic sourdough baguette with a thin crispy crust.,AED 12,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,750,18,2,150
4,Café Bateel ,Sour Dough Loaf 500gm,Classic sour dough loaf with a golden crust,AED 16,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,1300,32,4,4
4,Café Bateel ,Whole Wheat Organic Bread 500gm,Organic stone ground whole wheat bread with a dark golden crust,AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,1650,46,30,297
4,Café Bateel ,Brioche Twist Loaf 180gm,Classic brioche loaf with a soft and sweet flavour and light buttery glaze.,AED 16,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,550,7,30,65
4,Café Bateel ,La Meule Organic,Organic stone ground whole-wheat bread with a lightly dusted rustic crust,AED 29,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,122,4,0.5,25
4,Café Bateel ,Zaatar Bread Loaf,Short loaf made from selection of wheat flour T65 and buckwheat sourdough knead & topped with zaatar frais.,AED 14,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,130,4,1,26
4,Café Bateel ,Date & Pecan Bread 500G,Classic sour dough filled with pecans and our famous khidri dates,AED 25,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,110,3,1,21
4,Café Bateel ,Parmesan Bread 180G,Classic sour dough topped with 24-month aged parmesan reggiano,AED 11,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,140,5,2,24
4,Café Bateel ,Round Bread Loaf Levain 200G,Classic sour dough loaf with a golden crust.,AED 9,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,130,4,1,25
4,Café Bateel ,Crusty Rye Bread,Dark rye flour selection with a porridge of oats and sunflower. ,AED 25,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,120,4,1,22
4,Café Bateel ,Onion Bread 180G,Classic sour dough blended with roasted onion and topped with onion confit,AED 11,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,130,4,1,25
4,Café Bateel ,Cereal Organic,"Organic stone ground whole wheat bread with a mixture of brown linseed, millet, oatmeal, pumpkin and sesame seeds",AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,120,4,1,22
4,Café Bateel ,Pain Au Chocolate ,"Traditional French Chocolate croissant made with flour, sugar and butter",AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,220,3,12,24
4,Café Bateel ,Apple Tart,"Golden pastry base layered with almond cream, apple compote and thinly sliced apple.",AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,347,3,17,47
4,Café Bateel ,Almond Croissant,"Traditional French Almond Croissant made with marzipan and date paste, rolled nuts, topped with almond flakes",AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,414,8,24,41
4,Café Bateel ,Cinnamon Roll,"Croissant dough fold with caramel pecan, icing sugar, cinnamon powder, raisin and sunset glazed",AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,401,5,18,56
4,Café Bateel ,Date & Pecan Lattice,"Distinctive croissant dough brimming with a flavourful blend of pecan paste, pecan halves, maple syrup, cinnamon, and Khidri dates.",AED 28,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,328,5,16,41
4,Café Bateel ,Blueberry Muffin,Traditional moist American breakfast cake with blueberries,AED 19,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,377,4,15,57
4,Café Bateel ,Cheese Croissant ,"Traditional French Cheese croissant made with flour, sugar, and butter topped with grated cheese",AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,358,6,21,38
4,Café Bateel ,Zaatar Croissant,"Traditional French croissant made with flour, sugar, and butter topped with Zaatar",AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,339,6,20,35
4,Café Bateel ,Chocolate & Hazelnut Muffin,Moist breakfast cake with cocoa and chocolate chips,AED 19,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,467,6,24,58
4,Café Bateel ,Lemon & Raspberry Muffins,Traditional moist American breakfast cake with Lemon & Raspberry ,AED 19,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,380,6,18,50
4,Café Bateel ,Rooibos Des Vahines-Infusion,"Rooibos tea with rosebuds, marigold and vanilla.",AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,2,0,0,1
4,Café Bateel ,Mint Tea -Green Tea,Cool and clear mint tea with an invigorating flavour.,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,0,0,0,0
4,Café Bateel ,Infusion Camomille Tea,Fine chamomile tea that uplifts with a floral aroma.,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,0,0,0,0
4,Café Bateel ,Sencha Fukuyu - Green Tea,Mild Japanese green tea with uplifting floral notes.,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,0,0,0,0
4,Café Bateel ,Chinese Green Tea,Premium green tea with a mild and refreshing taste.,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,0,0,0,0
4,Café Bateel ,Bateel Date Bar Almond 40g ,"A premium and healthy date bars, crafted from the finest organic Bateel dates.",AED 15,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,120,1,3,26
4,Café Bateel ,Bateel Date Bar Raspberry 40g ,"A premium and healthy date bars, crafted from the finest organic Bateel dates. ",AED 15,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,120,1,3,26
4,Café Bateel ,Bateel Date Bar Lemon 40g ,"A premium and healthy date bars, crafted from the finest organic Bateel dates. ",AED 15,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,120,1,3,26
4,Café Bateel ,Bateel Date Bite Almond,Savour our premium and healthy date bites.,AED 4,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,60,1,0,14
4,Café Bateel ,Bateel Date Bite Raspberry,Savour our premium and healthy date bites.,AED 4,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,60,1,0,14
4,Café Bateel ,Bateel Date Bite Lemon,Savour our premium and healthy date bites.,AED 4,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,60,1,0,14
4,Café Bateel ,Bateel Date Bar Chocolate 40g,"A premium and healthy date bars, crafted from the finest organic Bateel dates. ",AED 15,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,120,2,2,26
4,Café Bateel ,Bateel Date Bite Chocolate,Savour our premium and healthy date bites.,AED 4,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,110,1,2,24
4,Café Bateel ,Milk Chocolate Bar 70g,Enjoy an irresistible milk chocolate made form the finest single origin chocolate.,AED 29,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,380,4,27,35
4,Café Bateel ,Dulce De Leche Chocolate 70gm,Discover an exceptional creation crafted from the finest ingredients.,AED 29,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,410,6,31,30
4,Café Bateel ,Dark Chocolate 85% (70g),Indulge in a powerful and tannic dark chocolate.,AED 29,https://deliveroo.ae/menu/Abu Dhabi/al-reem-island/cafe-bateel-reem-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,380,4,25,40
5,Bloom Room Cafe,Acai,"Pure acai, granola, peanut butter,  blueberry, strawberry, raspberry,banana.",AED 45,https://deliveroo.ae/menu/Abu Dhabi/al-dhafrah/bloom-room-cafe?day=today&geohash=thqew2ggd2zv&time=ASAP,250,4,5,45
5,Bloom Room Cafe,Mango Bowl,"Mango, strawberry, banana and pineapple smoothie.",AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-dhafrah/bloom-room-cafe?day=today&geohash=thqew2ggd2zv&time=ASAP,200,3,2,40
5,Bloom Room Cafe,San Sebastian,Original creamcheese  cooking cream vanilla mix fruits nutellasauce,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-dhafrah/bloom-room-cafe?day=today&geohash=thqew2ggd2zv&time=ASAP,300,5,7,30
5,Bloom Room Cafe,Piccolo,A single shot of espresso with a small layer of foam.,AED 19,https://deliveroo.ae/menu/Abu Dhabi/al-dhafrah/bloom-room-cafe?day=today&geohash=thqew2ggd2zv&time=ASAP,10,1,0,0
5,Bloom Room Cafe,Spanish Latte,"Flavors: saffron, rose, caramel, mocha, pistachio or maple cinnamon.",AED 25,https://deliveroo.ae/menu/Abu Dhabi/al-dhafrah/bloom-room-cafe?day=today&geohash=thqew2ggd2zv&time=ASAP,150,2,6,25.
7,Mumu Tea ,TOP2 Mochi Cheese,Brown sugar boba+original milk tea +cheese cream and rice cake mochi topping,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/mumu-tea-al-wahda?day=today&geohash=thqew2ggd2zv&time=ASAP,242,1,6,17
7,Mumu Tea ,TOP1 Cream Brulee,Our best seller cream brulee milk tea.inspired from Franch Cream Brulee. Signature milk tea +brown sugar boba+a layer of tasty cream brulee topping,AED 25,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/mumu-tea-al-wahda?day=today&geohash=thqew2ggd2zv&time=ASAP,298,2,5,34
7,Mumu Tea ,TOP3 Mango pomelo sago,"Our signature fruit drink, coconut milk blend with mango smoothie. taste of tropical.",AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/mumu-tea-al-wahda?day=today&geohash=thqew2ggd2zv&time=ASAP,215,1,3,13
7,Mumu Tea ,TOP6 Passion fruit jasmine tea,fresh passion fruit +premium jasmin tea base.Taste of tropical,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/mumu-tea-al-wahda?day=today&geohash=thqew2ggd2zv&time=ASAP,150,1,0,38
7,Mumu Tea ,TOP4 Cream jelly milk tea,milky cream jelly base+original blend milk tea,AED 22,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/mumu-tea-al-wahda?day=today&geohash=thqew2ggd2zv&time=ASAP,245,3,3,50
7,Mumu Tea ,Cream Brulee Chocolate,Brown sugar boba base+creamy chocolate smoothie+cream brulee topping.,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/mumu-tea-al-wahda?day=today&geohash=thqew2ggd2zv&time=ASAP,310,4,5,61
7,Mumu Tea ,Taro and boba Milk Tea,Currently sold out,AED 25,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/mumu-tea-al-wahda?day=today&geohash=thqew2ggd2zv&time=ASAP,400, 2, 10, 85
7,Mumu Tea ,Red Bean and  egg Pudding Matcha,Red bean+egg pudding base with fresh matcha smoothie. our best seller matcha drink,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/mumu-tea-al-wahda?day=today&geohash=thqew2ggd2zv&time=ASAP,278,3,3,57
7,Mumu Tea ,Signature Brown sugar bubble milk tea,Our signature brown sugar bubble +classic blend milk tea.,AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/mumu-tea-al-wahda?day=today&geohash=thqew2ggd2zv&time=ASAP,320,3,4,64
8,Tapa King ,Royal Deal 1,"Treat yourself to brunch with our famous boneless bangus with a side of a sunny sideup egg, Atchara and a twist to the native farm fresh Kangkong cooked with garlic. To complete your meal.",AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,600, 35, 40, 25
8,Tapa King ,Royal Meal B,"Royal meal B -  with a slight twist, signature style tapa, crispy fried bangus, chicken sausage with sunny side up egg and atchara a new breakfast combination.",AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,489,38,33,15
8,Tapa King ,Royal Deal 2,Tapa is cooked the traditional way seasoned with spices that bring out the beef’s natural flavours and a twist to the native farm fresh kangkong cooked with garlic.,AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,376,24,15,19
8,Tapa King ,Royal Meal C,"Royal meal C -  with a slight twist signature style tapa, crispy chicken lumpia, chicken tocino with sunny side up egg and atchara a new breakfast combination.",AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,515,31,28,12
8,Tapa King ,Royal Meal  A,"Royal meal A -  with a slight twist signature style tapa, crispy fried bangus, chicken tocino with a sunny side up egg and atchara a new breakfast combination.",AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,489,35,29,13
8,Tapa King ,Tapa King,Tapa cooked the traditional way— seasoned with spices that bring out the beef’s natural flavors.,AED 32,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,327,27,18,3
8,Tapa King ,Tapa Flakes,"Our classic tapa, fried and pulled to a light and delicate floss.",AED 31,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,214,26,10,8
8,Tapa King ,Tapa Queen,This version is for those who like their Tapa a little spicier and sweeter.,AED 32,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,339,27,24,6
8,Tapa King ,Tapa Prince,For Tapa lovers who prefer a sweet twist to the classic signature style flavor.,AED 31,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,371,30,22,8
8,Tapa King ,Chicken Tocino,"Chicken Tocino has a predominantly sweet, garlicky, and slightly peppery taste",AED 24,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,289,25,14,1
8,Tapa King ,Beef Bulalo,"Beef cuts with vegetables in a clear soup, right here to give you comfort any time of the day and served with rice.",AED 38,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,201,15,8,19
8,Tapa King ,Bangus Sinigang,"Bangus with vegetables in a sour and savory tamarind soup, for the instant recovery that you need and served with Rice.",AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,220,14,8,25
8,Tapa King ,Beef Sinigang,"Beef cuts with vegetables in a sour and savory tamarind soup, for the instant recovery that you need and served with Rice.",AED 38,https://deliveroo.ae/menu/Abu Dhabi/al-wahdah/tapa-king-alwahda-mall?day=today&geohash=thqew2ggd2zv&time=ASAP,300,22,10,28
